geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000128039.10	SRD5A3	protein_coding	protein_coding	15.137	14.605	22.5761	13.239	13.1302	11.0334	12.9537	8.88065	12.4839
ENSG00000157404.15	KIT	protein_coding	protein_coding	4.87233	3.67276	4.35967	0.107605	0.67857	0.1	1.10443	3.02121	3.28899
ENSG00000163440.11	PDCL2	protein_coding	protein_coding	0.44843	1.2148	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000109255.11	NMU	protein_coding	protein_coding	51.4233	46.3929	30.4375	6.77504	10.4638	6.51209	9.66941	65.067	61.8583
ENSG00000250821.2	EXOC1L	protein_coding	protein_coding	0.1	0.752128	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000145216.15	FIP1L1	protein_coding	protein_coding	25.3981	21.8621	22.5797	16.695	22.3665	30.4966	21.4062	26.3566	23.4621
ENSG00000282278.1	AC058822.1	protein_coding	protein_coding	0.1	0.1	0.887302	0.311449	0.1	0.1	0.1	0.1	0.128358
ENSG00000134853.11	PDGFRA	protein_coding	protein_coding	3.34116	2.69427	2.29852	1.26856	0.565183	1.04571	1.51109	0.838396	0.543392
ENSG00000072201.13	LNX1	protein_coding	protein_coding	7.52833	7.05139	7.71222	6.64663	5.30811	5.29071	4.10078	2.68604	1.52575
ENSG00000109220.10	CHIC2	protein_coding	protein_coding	4.81433	6.73177	6.71699	8.23438	7.03909	8.2812	7.59209	4.86372	8.89378
ENSG00000180613.10	GSX2	protein_coding	protein_coding	0.1	0.381902	0.1	0.1	0.271183	0.1	0.1	9.67593	11.3417
ENSG00000109189.12	USP46	protein_coding	protein_coding	10.1302	11.9904	12.5555	4.91662	4.99688	6.80595	5.84716	7.30569	6.63041
ENSG00000090989.17	EXOC1	protein_coding	protein_coding	11.5761	10.6927	12.7624	23.0748	13.933	18.5798	24.3309	26.4639	27.377
ENSG00000128052.9	KDR	protein_coding	protein_coding	49.9894	53.5066	54.2405	7.06053	7.04538	8.20409	9.14947	1.33064	1.65501
ENSG00000109184.14	DCUN1D4	protein_coding	protein_coding	7.45802	14.2694	8.19582	12.821	20.456	14.1836	13.6854	15.1768	25.9198
ENSG00000174799.10	CEP135	protein_coding	protein_coding	2.93413	2.83938	1.80763	3.09716	3.43469	3.138	3.51607	5.61196	5.12916
ENSG00000109265.14	KIAA1211	protein_coding	protein_coding	3.42946	9.68423	4.46967	5.05582	10.5304	6.86932	7.84412	11.4118	11.6568
ENSG00000196503.4	ARL9	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.243351	0.29279
ENSG00000128059.8	PPAT	protein_coding	protein_coding	15.9321	18.2632	15.6769	10.1153	12.0509	11.2773	10.616	7.83993	9.13217
ENSG00000171476.21	HOPX	protein_coding	protein_coding	0.1	2.18898	2.18567	0.544285	0.1	0.1	0.95958	0.88285	0.1
ENSG00000249693.2	THEGL	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.423399	0.265801
ENSG00000128040.10	SPINK2	protein_coding	protein_coding	1.32985	1.18369	0.793391	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000157426.13	AASDH	protein_coding	protein_coding	5.12717	5.6204	4.62039	4.56252	5.65353	5.75101	3.99671	6.95949	6.38739
ENSG00000174780.16	SRP72	protein_coding	protein_coding	29.7071	33.3172	33.1494	32.3381	30.4643	27.1587	31.7886	34.9774	27.8299
ENSG00000205678.7	TECRL	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000145242.13	EPHA5	protein_coding	protein_coding	0.1	0.167097	0.189686	0.420228	0.346212	0.410712	0.443378	0.547046	0.784115
ENSG00000035720.7	STAP1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000128050.8	PAICS	protein_coding	protein_coding	109.832	118.076	114.63	68.1175	67.1071	71.9791	63.2138	85.3249	78.1888
ENSG00000134851.12	TMEM165	protein_coding	protein_coding	50.7523	43.9817	38.8266	33.2008	37.7032	44.1497	34.4958	36.1732	40.7098
ENSG00000134852.14	CLOCK	protein_coding	protein_coding	3.10978	4.4035	2.82317	3.64195	3.19127	5.3144	3.80678	4.35743	4.92011
ENSG00000185873.7	TMPRSS11B	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000109163.6	GNRHR	protein_coding	protein_coding	0.1	0.1	0.475564	0.1	0.1	0.1	0.192683	0.1	0.1
ENSG00000153802.11	TMPRSS11D	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000187054.15	TMPRSS11A	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000198092.5	TMPRSS11F	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.175571	0.1	0.1	0.1
ENSG00000087128.9	TMPRSS11E	protein_coding	protein_coding	2.6267	2.34267	2.12328	0.1	0.1	0.1	0.1	0.1	0.194173
ENSG00000197888.2	UGT2B17	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000196620.9	UGT2B15	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000084093.16	REST	protein_coding	protein_coding	8.82317	10.7217	8.96663	7.37884	7.70524	7.57574	6.97359	7.20044	7.55945
ENSG00000047315.15	POLR2B	protein_coding	protein_coding	37.388	37.1974	46.0649	35.6373	37.4145	37.4166	35.6866	39.1328	56.5632
ENSG00000084092.6	NOA1	protein_coding	protein_coding	16.0197	14.9822	17.0075	7.20192	9.34998	10.1221	9.49516	11.776	13.7955
ENSG00000163453.11	IGFBP7	protein_coding	protein_coding	32.2681	31.1543	36.9762	82.3521	75.508	82.7933	69.292	18.918	24.6589
ENSG00000109181.11	UGT2B10	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000135220.10	UGT2A3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000171234.13	UGT2B7	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000135226.17	UGT2B28	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000213759.9	UGT2B11	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000173610.12	UGT2A1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.154286	0.1	0.1
ENSG00000271271.5	UGT2A2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000156096.13	UGT2B4	protein_coding	protein_coding	0.168859	0.295492	0.1	0.1	0.1	0.1	0.470204	0.1	1.05831
ENSG00000284695.1	AC108941.2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000109193.11	SULT1E1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000126545.13	CSN1S1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000135222.6	CSN2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.521497
ENSG00000126549.9	STATH	protein_coding	protein_coding	0.1	0.691873	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000205649.7	HTN3	protein_coding	protein_coding	2.76099	3.319	3.69791	1.01139	0.1	0.1	0.1	0.1	1.16243
ENSG00000126550.8	HTN1	protein_coding	protein_coding	50.3304	51.4968	60.1602	6.21444	2.34188	6.14918	2.33859	0.1	0.1
ENSG00000187533.13	PRR27	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000109205.16	ODAM	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000181617.5	FDCSP	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000171209.3	CSN3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000173597.8	SULT1B1	protein_coding	protein_coding	0.201662	0.1	0.137985	0.225468	0.628444	0.1	0.628162	0.243828	0.449415
ENSG00000145309.5	CABS1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000109208.4	SMR3A	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000171201.10	SMR3B	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000171199.10	OPRPN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000187689.9	AMTN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.28862	0.791751
ENSG00000171195.10	MUC7	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000178522.14	AMBN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132464.11	ENAM	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132465.10	JCHAIN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.295177	0.561311	0.1
ENSG00000132467.3	UTP3	protein_coding	protein_coding	20.2352	21.5771	21.0513	11.6469	13.2808	13.5076	11.8327	15.812	14.982
ENSG00000145241.10	CENPC	protein_coding	protein_coding	6.44462	8.47496	7.46537	5.52874	4.95376	5.02074	5.47641	6.49731	7.66676
ENSG00000033178.12	UBA6	protein_coding	protein_coding	7.12653	13.0002	12.1117	29.5325	19.56	22.3455	20.1606	13.5792	17.9675
ENSG00000083896.12	YTHDC1	protein_coding	protein_coding	38.5025	46.075	44.2614	27.0114	22.8746	26.6953	34.3418	31.1808	43.3118
ENSG00000145321.12	GC	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000056291.17	NPFFR2	protein_coding	protein_coding	6.46733	10.7042	9.097	0.235365	0.745722	0.1	1.5788	0.653041	0.1
ENSG00000018189.12	RUFY3	protein_coding	protein_coding	10.3088	10.7881	7.45995	30.1004	38.2392	38.1313	24.8177	42.7545	50.4291
ENSG00000173542.8	MOB1B	protein_coding	protein_coding	7.0723	8.77984	8.35737	14.77	13.6697	14.4906	12.7491	16.5649	16.8236
ENSG00000156136.9	DCK	protein_coding	protein_coding	12.8136	14.8525	9.62113	8.00554	6.30133	10.423	7.75009	11.2084	10.498
ENSG00000156140.9	ADAMTS3	protein_coding	protein_coding	1.98522	2.6203	1.28738	0.951543	1.74976	0.997884	1.36237	5.82362	4.44802
ENSG00000163631.16	ALB	protein_coding	protein_coding	0.1	0.1	0.706264	0.1	0.1	0.1	0.236204	2.59541	3.14122
ENSG00000081051.7	AFP	protein_coding	protein_coding	0.1	0.133686	0.575825	1.62213	1.14505	0.704894	0.611217	0.1	0.1
ENSG00000079557.4	AFM	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132463.13	GRSF1	protein_coding	protein_coding	57.1612	58.4374	65.7546	52.7043	44.4373	40.4776	40.8546	55.0828	53.4842
ENSG00000169429.10	CXCL8	protein_coding	protein_coding	1.7906	2.07352	3.00148	0.282397	0.88038	0.871794	0.1	0.1	0.1
ENSG00000124875.9	CXCL6	protein_coding	protein_coding	2.54802	1.75027	3.42728	0.1	0.1	0.352717	0.1	0.1	0.371949
ENSG00000163626.16	COX18	protein_coding	protein_coding	10.5771	11.4737	12.0074	10.4703	16.2815	14.0725	11.4628	11.2554	8.39615
ENSG00000109272.3	PF4V1	protein_coding	protein_coding	1.02251	0.1	0.1	0.1	1.05369	0.1	0.1	0.1	0.1
ENSG00000163739.4	CXCL1	protein_coding	protein_coding	4.33243	6.69731	5.21893	0.977146	1.64632	0.846835	2.58727	0.1	0.44976
ENSG00000163737.3	PF4	protein_coding	protein_coding	7.37412	11.6469	8.2684	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163736.3	PPBP	protein_coding	protein_coding	0.1	1.46898	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163735.6	CXCL5	protein_coding	protein_coding	81.6401	86.289	84.0737	2.39736	2.23756	1.61532	1.40296	1.15427	1.91999
ENSG00000163734.4	CXCL3	protein_coding	protein_coding	3.29063	2.52771	2.28375	1.92999	6.54594	2.80494	2.19167	1.61049	1.8823
ENSG00000169435.13	RASSF6	protein_coding	protein_coding	0.408334	0.24279	0.795475	1.61837	1.7443	1.46317	1.00193	0.1	0.299884
ENSG00000081041.8	CXCL2	protein_coding	protein_coding	2.30195	2.05556	1.17174	3.31743	6.08015	4.66423	3.14604	2.78304	2.18721
ENSG00000182585.9	EPGN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	2.60881	0.1	0.1	0.1	0.1
ENSG00000109321.10	AREG	protein_coding	protein_coding	1.58747	0.740173	0.381852	0.735979	0.286108	1.18143	0.1	0.1	0.1
ENSG00000174808.11	BTC	protein_coding	protein_coding	0.159701	0.616739	0.163005	0.1	0.168198	0.172638	0.150512	0.1	0.1
ENSG00000124882.3	EREG	protein_coding	protein_coding	0.401865	0.181203	0.206497	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163738.18	MTHFD2L	protein_coding	protein_coding	3.57016	1.71089	2.83027	3.86507	4.55295	2.80267	2.97656	10.4939	2.94836
ENSG00000080493.16	SLC4A4	protein_coding	protein_coding	0.471861	0.65399	0.266162	0.54598	0.380975	1.00114	0.306527	0.660732	0.754192
ENSG00000174792.10	ODAPH	protein_coding	protein_coding	0.952036	0.1	0.961361	0.1	0.1	0.509269	0.1	0.1	0.1
ENSG00000169116.11	PARM1	protein_coding	protein_coding	2.59485	2.11084	2.55053	4.29173	3.07448	4.32167	4.22947	12.033	10.3198
ENSG00000138769.10	CDKL2	protein_coding	protein_coding	0.334353	0.389016	1.08584	0.533285	0.580673	1.04846	0.945361	0.816632	1.11817
ENSG00000156194.17	PPEF2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.105903	0.1	0.1	0.1
ENSG00000163743.13	RCHY1	protein_coding	protein_coding	14.6051	13.3411	20.3106	13.3023	11.5905	11.2458	10.3788	11.1697	7.89438
ENSG00000174796.12	THAP6	protein_coding	protein_coding	6.63734	3.78309	2.45651	11.1256	8.85317	5.52818	6.86418	14.2771	10.1747
ENSG00000156219.16	ART3	protein_coding	protein_coding	1.29801	1.53355	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000169245.5	CXCL10	protein_coding	protein_coding	0.1	0.1	0.1	0.819735	0.1	0.1	0.1	0.1	0.409628
ENSG00000169248.12	CXCL11	protein_coding	protein_coding	0.1	0.1	0.537252	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000138768.14	USO1	protein_coding	protein_coding	48.0737	50.4511	46.2249	26.2253	27.7215	30.3116	29.4076	20.7269	25.2704
ENSG00000138744.14	NAAA	protein_coding	protein_coding	1.42874	5.69	2.08319	0.632556	1.80103	0.84938	1.28844	1.33375	0.319725
ENSG00000198301.11	SDAD1	protein_coding	protein_coding	16.5269	17.7904	21.2125	10.1771	7.70214	10.1496	12.4213	9.65834	10.5484
ENSG00000138755.5	CXCL9	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163749.17	CCDC158	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.110812
ENSG00000138750.14	NUP54	protein_coding	protein_coding	37.7465	32.1757	39.6393	13.0268	17.7745	17.2228	15.7905	17.0006	18.2037
ENSG00000186212.3	SOWAHB	protein_coding	protein_coding	1.11614	0.87616	0.996522	0.41834	0.518984	0.134769	0.691495	0.1	0.142281
ENSG00000138757.14	G3BP2	protein_coding	protein_coding	94.5798	97.235	103.441	54.2934	59.4956	55.4571	58.1604	67.3107	60.4128
ENSG00000118816.9	CCNI	protein_coding	protein_coding	88.5052	93.6813	89.8572	129.85	120.071	130.226	126.04	176.968	172.402
ENSG00000150471.16	ADGRL3	protein_coding	protein_coding	6.40094	4.54109	4.61478	6.08556	5.51879	8.86216	5.7637	20.8189	19.2056
ENSG00000156234.7	CXCL13	protein_coding	protein_coding	0.1	0.1	0.1	35.76	38.7939	35.9888	35.6441	4.39051	4.64247
ENSG00000138760.9	SCARB2	protein_coding	protein_coding	37.0829	35.1679	38.3927	75.6479	81.037	73.1387	74.4829	87.7819	83.763
ENSG00000189157.13	FAM47E	protein_coding	protein_coding	0.144853	0.841717	1.02902	2.30201	2.54618	0.491065	2.66825	1.81417	2.99511
ENSG00000272414.5	FAM47E-STBD1	protein_coding	protein_coding	0.743434	0.1	4.59457	0.1	2.63053	3.7425	2.23911	3.88608	3.13492
ENSG00000118804.8	STBD1	protein_coding	protein_coding	3.66255	6.28669	1.85474	7.81427	5.68228	5.65015	7.68894	0.93405	2.00644
ENSG00000138758.11	SEPT11	protein_coding	protein_coding	25.5493	27.2405	27.2083	36.688	32.771	30.4943	30.5933	29.4577	41.2949
ENSG00000075539.14	FRYL	protein_coding	protein_coding	7.99569	4.94821	6.72473	10.0098	13.7194	12.609	16.583	18.3852	12.5233
ENSG00000138764.14	CCNG2	protein_coding	protein_coding	7.25831	7.05659	11.2974	23.9754	25.247	28.3039	29.2605	25.5531	26.9317
ENSG00000169288.17	MRPL1	protein_coding	protein_coding	7.86693	8.52938	14.2189	15.8364	8.95174	9.41367	7.60764	10.9856	14.0026
ENSG00000156269.4	NAA11	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000196475.5	GK2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000138771.15	SHROOM3	protein_coding	protein_coding	5.34545	3.75873	5.33706	2.48543	7.3182	5.03571	4.40109	1.90687	6.43013
ENSG00000152784.15	PRDM8	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.16414	1.50078	0.139154	0.536406	0.171481
ENSG00000138772.12	ANXA3	protein_coding	protein_coding	29.54	27.424	25.3782	2.52298	4.38332	2.10999	5.46042	3.9209	0.541388
ENSG00000152785.6	BMP3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.361414	0.1	0.161394	0.1	0.1
ENSG00000138675.16	FGF5	protein_coding	protein_coding	0.183609	0.1	0.1	0.101557	0.1	0.1	0.1	0.1	0.1
ENSG00000197826.11	CFAP299	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.415231	0.1	0.1	2.04259	0.1
ENSG00000138670.17	RASGEF1B	protein_coding	protein_coding	2.27685	0.138893	2.34675	3.05074	3.64631	3.80673	3.6914	4.35263	2.77629
ENSG00000138669.9	PRKG2	protein_coding	protein_coding	1.16715	1.67774	2.53221	0.639356	0.923656	0.858557	0.756523	0.547754	0.452834
ENSG00000163297.16	ANTXR2	protein_coding	protein_coding	4.74632	8.55892	7.53988	11.6367	8.32803	8.82686	12.428	9.19642	9.48922
ENSG00000145293.15	ENOPH1	protein_coding	protein_coding	36.0014	32.1818	38.8209	22.8344	31.5909	29.524	28.8241	26.2202	28.8048
ENSG00000249242.7	TMEM150C	protein_coding	protein_coding	0.775358	1.4319	0.945552	3.93799	1.49516	1.05733	0.92481	5.98295	9.13678
ENSG00000145284.11	SCD5	protein_coding	protein_coding	0.58373	0.65003	1.04187	8.30412	8.16341	7.04741	7.16566	17.2385	22.4803
ENSG00000138668.18	HNRNPD	protein_coding	protein_coding	266.366	259.474	260.17	133.129	137.081	121.937	117.037	202.229	182.269
ENSG00000138767.13	CNOT6L	protein_coding	protein_coding	4.30885	5.70213	4.76701	4.30994	4.50157	6.49034	4.23623	5.08918	2.4921
ENSG00000145287.10	PLAC8	protein_coding	protein_coding	0.1	3.38001	0.352338	0.380988	0.381845	0.1	2.05215	0.1	0.1
ENSG00000152795.17	HNRNPDL	protein_coding	protein_coding	132.162	140.571	146.914	164.56	153.079	145.358	152.4	258.448	255.12
ENSG00000138663.8	COPS4	protein_coding	protein_coding	21.0817	18.8438	19.2312	25.3024	22.6333	26.1686	25.97	21.1429	21.7873
ENSG00000173085.14	COQ2	protein_coding	protein_coding	10.7969	10.6659	21.8027	3.9227	3.94181	4.93747	5.523	7.26557	6.94846
ENSG00000163312.10	HELQ	protein_coding	protein_coding	2.3024	4.17641	2.22242	9.53025	6.08486	6.73425	2.99669	4.98807	5.79235
ENSG00000173083.14	HPSE	protein_coding	protein_coding	1.83593	1.67144	1.93767	0.550818	0.527779	0.1	0.570218	0.1	0.1
ENSG00000138678.10	GPAT3	protein_coding	protein_coding	2.16334	2.21066	1.62228	1.81415	0.1	0.842991	0.270856	0.1	0.1
ENSG00000163623.9	NKX6-1	protein_coding	protein_coding	0.1	0.1	0.204573	4.55691	5.49079	4.61911	6.89117	24.1644	23.6615
ENSG00000132466.18	ANKRD17	protein_coding	protein_coding	10.2773	11.3642	19.051	11.8076	13.2285	11.5738	13.8709	13.2561	18.5835
ENSG00000163319.10	MRPS18C	protein_coding	protein_coding	31.0124	24.048	26.133	15.0332	23.0511	21.1106	29.0237	8.67817	15.9333
ENSG00000163322.13	ABRAXAS1	protein_coding	protein_coding	12.846	11.2905	10.1008	14.3533	15.8766	13.5136	12.4108	12.212	10.131
ENSG00000145283.7	SLC10A6	protein_coding	protein_coding	0.1	0.224903	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163624.5	CDS1	protein_coding	protein_coding	5.11842	6.40269	6.16109	4.15103	2.5118	1.94131	2.34065	2.36867	3.1776
ENSG00000145332.13	KLHL8	protein_coding	protein_coding	1.50559	1.27111	2.1867	2.35303	2.48936	2.94916	2.67696	5.44754	3.29683
ENSG00000138759.18	FRAS1	protein_coding	protein_coding	7.66214	8.24725	8.54954	3.7691	5.18504	7.51184	5.34873	3.54943	3.0893
ENSG00000170509.11	HSD17B13	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000198189.10	HSD17B11	protein_coding	protein_coding	15.4077	15.7654	12.4007	18.2375	17.389	25.292	21.8482	17.2756	19.5981
ENSG00000152583.12	SPARCL1	protein_coding	protein_coding	0.503586	0.1	0.857668	0.894359	2.7143	0.962841	1.31017	12.9353	15.2327
ENSG00000170502.12	NUDT9	protein_coding	protein_coding	17.6788	14.1917	14.7806	16.1485	13.9533	15.4223	16.5319	15.3783	15.2111
ENSG00000029559.6	IBSP	protein_coding	protein_coding	0.837279	0.1	0.506138	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000152595.16	MEPE	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.168457	0.1	0.1	0.1
ENSG00000152591.13	DSPP	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000152592.13	DMP1	protein_coding	protein_coding	0.1	0.1	0.195684	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000138674.16	SEC31A	protein_coding	protein_coding	51.3045	59.7409	51.8688	105.612	91.9747	97.2451	94.1039	75.6132	101.346
ENSG00000168152.12	THAP9	protein_coding	protein_coding	3.87127	4.83394	3.87569	4.24862	3.55701	2.38795	2.56705	3.06741	3.33609
ENSG00000189308.10	LIN54	protein_coding	protein_coding	2.75709	3.49457	3.67727	2.48897	1.70921	2.61889	2.01793	2.57172	2.81045
ENSG00000138756.17	BMP2K	protein_coding	protein_coding	7.27457	4.05245	6.49628	4.65686	5.32225	3.30764	4.8536	5.32115	5.07056
ENSG00000163291.14	PAQR3	protein_coding	protein_coding	40.4402	41.3901	35.9367	41.5536	41.8203	34.7041	29.5909	24.4372	19.7748
ENSG00000118777.11	ABCG2	protein_coding	protein_coding	7.11989	4.26522	4.84573	1.71879	0.80431	1.72267	1.23459	0.1	0.100581
ENSG00000118762.7	PKD2	protein_coding	protein_coding	7.71618	9.33674	8.65035	7.76792	8.7172	7.21501	6.27931	12.7774	9.41628
ENSG00000118785.13	SPP1	protein_coding	protein_coding	704.701	703.532	691.327	166.873	167.621	167.81	169.049	6.35215	7.4735
ENSG00000138646.8	HERC5	protein_coding	protein_coding	15.6208	16.3593	15.8098	4.19504	3.60613	4.69428	4.03757	2.47492	3.36353
ENSG00000138642.14	HERC6	protein_coding	protein_coding	5.54197	3.67746	4.80467	0.999502	2.44383	1.81075	0.727325	2.37943	1.80058
ENSG00000163644.14	PPM1K	protein_coding	protein_coding	2.43214	3.35006	7.17447	3.66405	6.19877	6.14289	4.45116	5.00533	8.80925
ENSG00000180346.3	TIGD2	protein_coding	protein_coding	1.86908	2.41263	2.66757	4.31026	5.37155	4.59207	5.56869	1.27125	2.62503
ENSG00000145337.4	PYURF	protein_coding	protein_coding	51.5531	47.5495	57.8126	44.3418	41.1509	39.3183	46.8538	64.4373	55.6041
ENSG00000255072.1	PIGY	protein_coding	protein_coding	0.1	23.0578	1.29542	9.09417	1.50836	5.46194	0.1	14.405	0.1
ENSG00000285385.1	AC098582.1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000138641.16	HERC3	protein_coding	protein_coding	2.37176	2.32749	2.14809	2.84782	2.29167	3.55413	2.9618	2.0786	1.99698
ENSG00000177432.7	NAP1L5	protein_coding	protein_coding	1.72696	2.92123	1.75125	6.99637	6.52071	6.06121	5.62648	7.71844	11.4959
ENSG00000138722.9	MMRN1	protein_coding	protein_coding	0.1	0.121375	0.1	3.98478	4.99034	4.55641	3.71988	45.2363	43.4568
ENSG00000184305.15	CCSER1	protein_coding	protein_coding	0.1	0.1	0.129698	2.2348	0.268281	4.34724	0.848757	0.248839	1.43378
ENSG00000138640.14	FAM13A	protein_coding	protein_coding	4.1668	4.73389	5.88865	21.0051	18.1038	20.0487	24.189	11.4286	11.907
ENSG00000163625.15	WDFY3	protein_coding	protein_coding	6.82503	5.05944	7.58288	9.0532	4.31416	6.70228	7.18916	16.4006	7.46351
ENSG00000172238.4	ATOH1	protein_coding	protein_coding	1.13534	1.01094	1.39136	0.1	0.1	0.1	0.1	0.817544	0.791267
ENSG00000163106.10	HPGDS	protein_coding	protein_coding	0.1	0.1	0.23419	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000163633.11	C4orf36	protein_coding	protein_coding	0.969623	2.92471	0.1	0.1	0.1	0.1	0.1	2.74602	0.621215
ENSG00000285458.1	AC093827.5	protein_coding	protein_coding	0.602332	0.1	1.20064	0.483421	0.870231	0.694616	0.582252	1.00337	0.722815
ENSG00000172493.20	AFF1	protein_coding	protein_coding	12.9161	16.0363	15.9221	9.43495	8.57278	8.51826	7.92951	8.0513	7.59419
ENSG00000145335.15	SNCA	protein_coding	protein_coding	25.6734	21.6166	17.8892	27.713	32.6342	31.3676	26.0225	19.1087	14.8079
ENSG00000138696.10	BMPR1B	protein_coding	protein_coding	0.376262	0.460176	0.1	1.34591	1.50867	1.74368	1.763	3.14425	2.59414
ENSG00000163114.5	PDHA2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
